city,locality,bhk,total_sqft,price_inr,price_per_sqft,bhk_category
Bengaluru,Horamavu,2,1181,6581000,5572.396274343777,2 BHK
Bengaluru,Horamavu,3,1687,9640000,5714.285714285715,3 BHK
Bengaluru,Horamavu,2,1196,6664000,5571.90635451505,2 BHK
Bengaluru,Horamavu,2,1190,6631000,5572.268907563025,2 BHK
Bengaluru,Horamavu,3,1766,10000000,5662.5141562853905,3 BHK
Bengaluru,Horamavu,3,1730,9879000,5710.404624277457,3 BHK
Bengaluru,Horamavu,3,1532,8529000,5567.2323759791125,3 BHK
Bengaluru,Jalahalli,2,1305,7252000,5557.088122605364,2 BHK
Bengaluru,Jalahalli,3,1645,9037000,5493.617021276596,3 BHK
Bengaluru,Jalahalli,2,1315,7298000,5549.809885931559,2 BHK
Bengaluru,Jalahalli,3,1950,10400000,5333.333333333333,3 BHK
Bengaluru,Jalahalli,3,1750,9520000,5440.0,3 BHK
Bengaluru,Jalahalli,2,1300,7229000,5560.7692307692305,2 BHK
Bengaluru,Jalahalli,3,1830,9887000,5402.732240437159,3 BHK
Bengaluru,Jalahalli,3,1935,10300000,5322.997416020672,3 BHK
Bengaluru,Jalahalli,2,1285,7159999,5571.983657587549,2 BHK
Bengaluru,Jalahalli,3,2010,10700000,5323.3830845771145,3 BHK
Bengaluru,Jalahalli,3,1615,8900000,5510.835913312693,3 BHK
Bengaluru,Jalahalli,3,1720,9382000,5454.6511627906975,3 BHK
Bengaluru,Jalahalli,2,1325,7344000,5542.641509433963,2 BHK
Bengaluru,Jalahalli,2,1270,7091000,5583.464566929134,2 BHK
Bengaluru,Kasavanahalli,3,1320,6279000,4756.818181818182,3 BHK
Bengaluru,Kasavanahalli,2,1100,5306000,4823.636363636364,2 BHK
Bengaluru,Kasavanahalli,3,1405,6655000,4736.654804270463,3 BHK
Bengaluru,Kasavanahalli,2,1075,5195000,4832.558139534884,2 BHK
Bengaluru,Kasavanahalli,2,1140,5483000,4809.649122807017,2 BHK
Bengaluru,Kasavanahalli,2,1150,5527000,4806.086956521739,2 BHK
Bengaluru,Kasavanahalli,3,1350,6412000,4749.62962962963,3 BHK
Bengaluru,Kasavanahalli,3,1265,6036000,4771.541501976285,3 BHK
Bengaluru,Kasavanahalli,2,1015,4930000,4857.142857142857,2 BHK
Bengaluru,Kasavanahalli,3,1395,6611000,4739.068100358423,3 BHK
Bengaluru,Kasavanahalli,2,1070,5173000,4834.579439252337,2 BHK
Bengaluru,Kasavanahalli,3,1270,6058000,4770.078740157481,3 BHK
Bengaluru,Kasavanahalli,2,1050,5085000,4842.857142857143,2 BHK
Bengaluru,Kasavanahalli,3,1355,6434000,4748.339483394834,3 BHK
Bengaluru,Kasavanahalli,2,1090,5262000,4827.522935779816,2 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1485,6681999,4499.662626262626,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1450,6525000,4500.0,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1555,6997000,4499.67845659164,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1355,6097000,4499.630996309963,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1360,6120000,4500.0,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1365,6142000,4499.6336996336995,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1495,6727000,4499.665551839465,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1395,6277000,4499.641577060932,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1500,6750000,4500.0,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1435,6456999,4499.650871080139,3 BHK
Bengaluru,Bommasandra,3,1310,5240000,4000.0,3 BHK
Bengaluru,Bommasandra,2,1030,4120000,4000.0,2 BHK
Bengaluru,Bellandur,3,1275,7012000,5499.607843137255,3 BHK
Bengaluru,Bellandur,3,1490,8195000,5500.0,3 BHK
Bengaluru,RR Nagar,3,1706,8050000,4718.640093786636,3 BHK
Bengaluru,RR Nagar,2,1258,5900000,4689.984101748808,2 BHK
Bengaluru,RR Nagar,3,1723,8100000,4701.1027278003485,3 BHK
Bengaluru,RR Nagar,2,1369,6400000,4674.945215485756,2 BHK
Bengaluru,RR Nagar,2,1335,6275000,4700.374531835206,2 BHK
Bengaluru,Whitefield Hope Farm Junction,3,2000,14400000,7200.0,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1900,13700000,7210.526315789473,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1560,11399999,7307.691666666667,3 BHK
Bengaluru,Begur,2,1097,4500000,4102.096627164996,2 BHK
Bengaluru,JP Nagar Phase 1,4,3300,29600000,8969.69696969697,4 BHK
Bengaluru,Varthur,2,1195,8800000,7364.016736401673,2 BHK
Bengaluru,Varthur,3,2321,15400000,6635.071090047393,3 BHK
Bengaluru,Varthur,3,1655,11000000,6646.525679758308,3 BHK
Bengaluru,Kannur on Thanisandra Main Road,3,2172,9122000,4199.8158379373845,3 BHK
Bengaluru,Uttarahalli,3,1505,5267000,3499.667774086379,3 BHK
Bengaluru,Uttarahalli,2,1002,3507000,3500.0,2 BHK
Bengaluru,Uttarahalli,3,1376,4816000,3500.0,3 BHK
Bengaluru,Uttarahalli,2,1232,4312000,3500.0,2 BHK
Bengaluru,Uttarahalli,3,1513,5295000,3499.6695307336417,3 BHK
Bengaluru,Uttarahalli,2,1056,3696000,3500.0,2 BHK
Bengaluru,Uttarahalli,2,1183,4140000,3499.577345731192,2 BHK
Bengaluru,Uttarahalli,2,1095,3832000,3499.5433789954336,2 BHK
Bengaluru,Uttarahalli,2,965,3377000,3499.481865284974,2 BHK
Bengaluru,Uttarahalli,3,1303,4560000,3499.6162701458175,3 BHK
Bengaluru,Uttarahalli,3,1433,5015000,3499.6510816468945,3 BHK
Bengaluru,Uttarahalli,2,1077,3769000,3499.535747446611,2 BHK
Bengaluru,Uttarahalli,2,985,3447000,3499.492385786802,2 BHK
Bengaluru,Uttarahalli,3,1416,4956000,3500.0,3 BHK
Bengaluru,Uttarahalli,3,1521,5323000,3499.6712689020383,3 BHK
Bengaluru,Uttarahalli,2,1130,3954999,3499.999115044248,2 BHK
Bengaluru,Uttarahalli,2,977,3419000,3499.4882292732855,2 BHK
Bengaluru,Uttarahalli,3,1529,5351000,3499.672988881622,3 BHK
Bengaluru,Uttarahalli,3,1267,4434000,3499.605367008682,3 BHK
Bengaluru,Anagalapura Near Hennur Main Road,3,1866,7837000,4199.89281886388,3 BHK
Bengaluru,Anagalapura Near Hennur Main Road,3,2235,9834000,4400.0,3 BHK
Bengaluru,Anagalapura Near Hennur Main Road,3,1976,8298999,4199.898279352226,3 BHK
Bengaluru,Anagalapura Near Hennur Main Road,3,2182,8728000,4000.0,3 BHK
Bengaluru,Hosa Road,3,1725,9453000,5480.0,3 BHK
Bengaluru,Sahakar Nagar,2,1795,15000000,8356.545961002785,2 BHK
Bengaluru,Sahakar Nagar,1,1000,8900000,8900.0,1 BHK
Bengaluru,Sahakar Nagar,2,1740,14400000,8275.862068965518,2 BHK
